image_path,label,name,brand,notes,image_url
perfume_images\augmented\aug1_j3v5ej3ztws6dfodcwzet740pxa7shqoowmtuunp05zn73bjgzkcrsaebbpj-w500-q85.jpg,Amber_Oriental,Spezie,Lorenzo Villoresi,"Citruses, Clary Sage, Spicy Notes, Green Notes, Cardamom, Cinnamon, Clove, Coriander, Heliotrope, Juniper Berries, Mint, Oakmoss, Pepper, Rosemary, Thyme",
perfume_images\augmented\aug2_j3v5ej3ztws6dfodcwzet740pxa7shqoowmtuunp05zn73bjgzkcrsaebbpj-w500-q85.jpg,Amber_Oriental,Spezie,Lorenzo Villoresi,"Citruses, Clary Sage, Spicy Notes, Green Notes, Cardamom, Cinnamon, Clove, Coriander, Heliotrope, Juniper Berries, Mint, Oakmoss, Pepper, Rosemary, Thyme",
perfume_images\augmented\aug1_nlxnpiemg3mnunn8jhazyrlayhz2i37o6nwmnlwmstunu51vovuua2fy1a5z-w500-q85.jpg,Amber_Oriental,Desire Platinum,Dunhill London,"Rhubarb, Musk, Black Pepper, Pink Pepper, Sandalwood",
perfume_images\augmented\aug2_nlxnpiemg3mnunn8jhazyrlayhz2i37o6nwmnlwmstunu51vovuua2fy1a5z-w500-q85.jpg,Amber_Oriental,Desire Platinum,Dunhill London,"Rhubarb, Musk, Black Pepper, Pink Pepper, Sandalwood",
perfume_images\augmented\aug1_zexc7lil97cdh41efubmluzaf56y339isjf19gq06hqg2jhjrpee0sn73owy-w500-q85.jpg,Amber_Oriental,Hypnotizing Fire,The Harmonist,"Benzoin, Rose (Bulgaria), Patchouli (Indonesia), Opoponax, Vanilla (Madagascar), Praline, Clove, Pepper",
perfume_images\augmented\aug2_zexc7lil97cdh41efubmluzaf56y339isjf19gq06hqg2jhjrpee0sn73owy-w500-q85.jpg,Amber_Oriental,Hypnotizing Fire,The Harmonist,"Benzoin, Rose (Bulgaria), Patchouli (Indonesia), Opoponax, Vanilla (Madagascar), Praline, Clove, Pepper",
perfume_images\augmented\aug1_01896_Aziyade_Eau_de_Parfum.jpg,Amber_Oriental,Aziyade Eau de Parfum,Parfum d'Empire,"pomegranate, crystallized date, almond, orange and prune, cardamom, cinnamon, ginger, Egyptian cumin, carob, frankincense, vanilla, Madagascar vanilla absolute, patchouli, musk, cistus",
perfume_images\augmented\aug2_01896_Aziyade_Eau_de_Parfum.jpg,Amber_Oriental,Aziyade Eau de Parfum,Parfum d'Empire,"pomegranate, crystallized date, almond, orange and prune, cardamom, cinnamon, ginger, Egyptian cumin, carob, frankincense, vanilla, Madagascar vanilla absolute, patchouli, musk, cistus",
perfume_images\augmented\aug1_mqeiaf4l48w89w1vhihlrncftp0n3q71al9ge3fccabplhnqntjm3g913ke0-w500-q85.jpg,Amber_Oriental,Jovan Tropical Musk,Jovan,"Musk, Tonka Bean, Vanilla, Pineapple, Clary Sage, Sandalwood",
perfume_images\augmented\aug2_mqeiaf4l48w89w1vhihlrncftp0n3q71al9ge3fccabplhnqntjm3g913ke0-w500-q85.jpg,Amber_Oriental,Jovan Tropical Musk,Jovan,"Musk, Tonka Bean, Vanilla, Pineapple, Clary Sage, Sandalwood",
perfume_images\augmented\aug1_r2d79y5p3dt9egii4c0os563s2qld2gb4viz524k2ewd5o61tpz566g0om34-w500-q85.jpg,Amber_Oriental,Rhum & Tabac,Comptoir Sud Pacifique,"Rum, Tobacco Leaf, Lime, Cardamom, Cinnamon, Patchouli (Indonesia)",
perfume_images\augmented\aug2_r2d79y5p3dt9egii4c0os563s2qld2gb4viz524k2ewd5o61tpz566g0om34-w500-q85.jpg,Amber_Oriental,Rhum & Tabac,Comptoir Sud Pacifique,"Rum, Tobacco Leaf, Lime, Cardamom, Cinnamon, Patchouli (Indonesia)",
perfume_images\augmented\aug1_g62a14gsw9et4tzvfon3w8q716f9j0fcycd607b8jme2b12c52omflj6yd2l-w500-q85.jpg,Amber_Oriental,Spf Woman Golden Emotions 2013,Springfield,"Jasmine, Violet Leaves, Vanilla, Bergamot, Freesia, Patchouli",
perfume_images\augmented\aug2_g62a14gsw9et4tzvfon3w8q716f9j0fcycd607b8jme2b12c52omflj6yd2l-w500-q85.jpg,Amber_Oriental,Spf Woman Golden Emotions 2013,Springfield,"Jasmine, Violet Leaves, Vanilla, Bergamot, Freesia, Patchouli",
perfume_images\augmented\aug1_40pj21ps1f1gfts5fqi285o7hctnbinb59e18g5kwwo0zllu663kyuamqe80-w500-q85.jpg,Amber_Oriental,Opulent Vanilla,Angel Schlesser,"Vanilla, Coffee, Myrrh, Narcissus, Plum, Lime, Saffron, Tobacco Leaf, Violet",
perfume_images\augmented\aug2_40pj21ps1f1gfts5fqi285o7hctnbinb59e18g5kwwo0zllu663kyuamqe80-w500-q85.jpg,Amber_Oriental,Opulent Vanilla,Angel Schlesser,"Vanilla, Coffee, Myrrh, Narcissus, Plum, Lime, Saffron, Tobacco Leaf, Violet",
perfume_images\augmented\aug1_62hppfvlggg4obl7y5jntb2at8vb8k5hddekjh1ascdsum53qzm9b0q99drv-w500-q85.jpg,Amber_Oriental,Ambre Des Abysses,Houbigant,"Amber, Orange Blossom, Oakmoss, Tonka Bean, Vanilla, Bergamot, Mint, Geranium, Jasmine, Leather, Patchouli, Rosemary",
perfume_images\augmented\aug2_62hppfvlggg4obl7y5jntb2at8vb8k5hddekjh1ascdsum53qzm9b0q99drv-w500-q85.jpg,Amber_Oriental,Ambre Des Abysses,Houbigant,"Amber, Orange Blossom, Oakmoss, Tonka Bean, Vanilla, Bergamot, Mint, Geranium, Jasmine, Leather, Patchouli, Rosemary",
perfume_images\augmented\aug1_dnooxs1t4b0n3xcxlzpix96bgoy3x4d6eiba5mh8lluqqhlgb9a4tkdf6x1i-w500-q85.jpg,Amber_Oriental,Coffee & Whiskey,Bath & Body Works,"Coffee, Vanilla",
perfume_images\augmented\aug2_dnooxs1t4b0n3xcxlzpix96bgoy3x4d6eiba5mh8lluqqhlgb9a4tkdf6x1i-w500-q85.jpg,Amber_Oriental,Coffee & Whiskey,Bath & Body Works,"Coffee, Vanilla",
perfume_images\augmented\aug1_00214_Tendre_est_la_Nuit_Eau_de_Parfum.jpg,Amber_Oriental,Tendre est la Nuit Eau de Parfum,Majda Bekkali,"Corsican immortelle, ambrette and carrot seeds, cabreuva, davana, pepper, Sichuan pepper, benzoin, leather, labdanum, oakmoss, incense, patchouli, castoreum",
perfume_images\augmented\aug2_00214_Tendre_est_la_Nuit_Eau_de_Parfum.jpg,Amber_Oriental,Tendre est la Nuit Eau de Parfum,Majda Bekkali,"Corsican immortelle, ambrette and carrot seeds, cabreuva, davana, pepper, Sichuan pepper, benzoin, leather, labdanum, oakmoss, incense, patchouli, castoreum",
perfume_images\augmented\aug1_ys5t9bsicnkedsfsh9k59hjg2ebtvhojkpgvop6ds9rl86ht9xc6nf45zzsu-w500-q85.jpg,Amber_Oriental,Gold Love,Bilou,Vanilla,
perfume_images\augmented\aug2_ys5t9bsicnkedsfsh9k59hjg2ebtvhojkpgvop6ds9rl86ht9xc6nf45zzsu-w500-q85.jpg,Amber_Oriental,Gold Love,Bilou,Vanilla,
perfume_images\augmented\aug1_1v166keaf9hi9nqao2c78rnklsqwdcfcuue9rxcllvcs56lrmwvaamiktsaf-w500-q85.jpg,Amber_Oriental,Good Girl Collector Dazzling Garden 2023,Carolina Herrera,"Tonka Bean, Cocoa, Tuberose, Jasmine, Vanilla, Sandalwood, Coffee, Iris / Orris",
perfume_images\augmented\aug2_1v166keaf9hi9nqao2c78rnklsqwdcfcuue9rxcllvcs56lrmwvaamiktsaf-w500-q85.jpg,Amber_Oriental,Good Girl Collector Dazzling Garden 2023,Carolina Herrera,"Tonka Bean, Cocoa, Tuberose, Jasmine, Vanilla, Sandalwood, Coffee, Iris / Orris",
perfume_images\augmented\aug1_7e7orhe6fox5pckda43b437uv7wqhvafnc00h56ja185npou7y4j20ke3l3h-w500-q85.jpg,Amber_Oriental,Mon Guerlain Eau De Parfum,Guerlain,"Vanilla (Tahiti), Jasmine (Sambac), Sandalwood (Australia), Coumarin (Tonka Bean note), Bergamot, Iris / Orris, Lavender, Paradisone (light Jasmine)",
perfume_images\augmented\aug2_7e7orhe6fox5pckda43b437uv7wqhvafnc00h56ja185npou7y4j20ke3l3h-w500-q85.jpg,Amber_Oriental,Mon Guerlain Eau De Parfum,Guerlain,"Vanilla (Tahiti), Jasmine (Sambac), Sandalwood (Australia), Coumarin (Tonka Bean note), Bergamot, Iris / Orris, Lavender, Paradisone (light Jasmine)",
perfume_images\augmented\aug1_vkxkkgqlc6imq6wzt1t7xp7n9j97dfkd8ofh0qt68wtt01b1vh6rumg6ka90-w500-q85.jpg,Amber_Oriental,Noix De Tubéreuse,Miller Harris,"Tuberose, Tonka Bean, Iris / Orris, Amber, Mimosa, Violet, Jasmine (Sambac), Fig",
perfume_images\augmented\aug2_vkxkkgqlc6imq6wzt1t7xp7n9j97dfkd8ofh0qt68wtt01b1vh6rumg6ka90-w500-q85.jpg,Amber_Oriental,Noix De Tubéreuse,Miller Harris,"Tuberose, Tonka Bean, Iris / Orris, Amber, Mimosa, Violet, Jasmine (Sambac), Fig",
perfume_images\augmented\aug1_s15b3q8i2qpylbs5f8zu77tt3qbrm3dal6dyvc4raqsy3mhx3f4tsh43x08m-w500-q85.jpg,Amber_Oriental,Sånd,Ånd,"Benzoin, Black Pepper, Ciste Labdanum, Cardamom, Sandalwood (Australia)",
perfume_images\augmented\aug2_s15b3q8i2qpylbs5f8zu77tt3qbrm3dal6dyvc4raqsy3mhx3f4tsh43x08m-w500-q85.jpg,Amber_Oriental,Sånd,Ånd,"Benzoin, Black Pepper, Ciste Labdanum, Cardamom, Sandalwood (Australia)",
perfume_images\augmented\aug1_0divxibeifmnjtd8yvdr86z8kcvfw8y5f0e5wlp3nnwc9d2k8z7x2f925c8l-w500-q85.jpg,Amber_Oriental,I Am Not A Flower,Floraïku,"Amber, Ginger, Sandalwood, Vanilla, Rose, Patchouli",
perfume_images\augmented\aug2_0divxibeifmnjtd8yvdr86z8kcvfw8y5f0e5wlp3nnwc9d2k8z7x2f925c8l-w500-q85.jpg,Amber_Oriental,I Am Not A Flower,Floraïku,"Amber, Ginger, Sandalwood, Vanilla, Rose, Patchouli",
perfume_images\augmented\aug1_ohpbebiqofskfy15vzq17x834bh87tdt2d2n09nlabgje8rwfq5oolbqhnma-w500-q85.jpg,Amber_Oriental,Bourbon Oud,Alysonoldoini,"Oud / Agarwood, Vanilla (Bourbon), Cashmeran (Woody musky)",
perfume_images\augmented\aug2_ohpbebiqofskfy15vzq17x834bh87tdt2d2n09nlabgje8rwfq5oolbqhnma-w500-q85.jpg,Amber_Oriental,Bourbon Oud,Alysonoldoini,"Oud / Agarwood, Vanilla (Bourbon), Cashmeran (Woody musky)",
perfume_images\augmented\aug1_oq84cyy4a6dsqdd8ilk0wr2fhkruqc9hhya2039m4h1bgntld4bn2eefjimo-w500-q85.jpg,Amber_Oriental,Nuit D'Issey Bois Arctic,Issey Miyake,"Pink Pepper, Tobacco Leaf, Black Pepper, Tonka Bean, Vanilla, Grapefruit, Mandarin, Geranium",
perfume_images\augmented\aug2_oq84cyy4a6dsqdd8ilk0wr2fhkruqc9hhya2039m4h1bgntld4bn2eefjimo-w500-q85.jpg,Amber_Oriental,Nuit D'Issey Bois Arctic,Issey Miyake,"Pink Pepper, Tobacco Leaf, Black Pepper, Tonka Bean, Vanilla, Grapefruit, Mandarin, Geranium",
perfume_images\augmented\aug1_flhcb02hbduope0yv1adj0qcagguq8nzbqx82ykag5r97m3ixrmry9gm7m4o-w500-q85.jpg,Amber_Oriental,Brilliantly British,Penhaligon'S,"Lavender, Lavandin, Ciste Labdanum, Salty Caramel, Bergamot, Benzoin",
perfume_images\augmented\aug2_flhcb02hbduope0yv1adj0qcagguq8nzbqx82ykag5r97m3ixrmry9gm7m4o-w500-q85.jpg,Amber_Oriental,Brilliantly British,Penhaligon'S,"Lavender, Lavandin, Ciste Labdanum, Salty Caramel, Bergamot, Benzoin",
perfume_images\augmented\aug1_ijhuslb9ki92iosuuopfu2j2le8btrgrtut6bz5g521b9cy9s5p2wgwsa7i5-w500-q85.jpg,Amber_Oriental,So Amber,Montale,"Amber, Rose (Morocco), Raspberry, Vanilla, Sandalwood (India), Musk, Saffron",
perfume_images\augmented\aug2_ijhuslb9ki92iosuuopfu2j2le8btrgrtut6bz5g521b9cy9s5p2wgwsa7i5-w500-q85.jpg,Amber_Oriental,So Amber,Montale,"Amber, Rose (Morocco), Raspberry, Vanilla, Sandalwood (India), Musk, Saffron",
perfume_images\augmented\aug1_ub8t1s01oghyiozjc353bokdkbnm6nskstt19ut1ivf9b3tifw7ftso9fhea-w500-q85.jpg,Amber_Oriental,Fruit D'Amour : Black Liquorice,Ungaro,"Tonka Bean, Vanilla, Bergamot, Heliotrope, Orange Blossom",
perfume_images\augmented\aug2_ub8t1s01oghyiozjc353bokdkbnm6nskstt19ut1ivf9b3tifw7ftso9fhea-w500-q85.jpg,Amber_Oriental,Fruit D'Amour : Black Liquorice,Ungaro,"Tonka Bean, Vanilla, Bergamot, Heliotrope, Orange Blossom",
perfume_images\augmented\aug1_r77073l6h6zfh982tm8qr9itqtaa7zas5sivipdcjtsktexu8nrp4hvcxyvb-w500-q85.jpg,Amber_Oriental,Pas De Velours,Les Néréides,"Incense / Olibanum, Vanilla, Ylang-ylang",
perfume_images\augmented\aug2_r77073l6h6zfh982tm8qr9itqtaa7zas5sivipdcjtsktexu8nrp4hvcxyvb-w500-q85.jpg,Amber_Oriental,Pas De Velours,Les Néréides,"Incense / Olibanum, Vanilla, Ylang-ylang",
perfume_images\augmented\aug1_00457_Burning_Ben_Eau_de_Parfum.jpg,Amber_Oriental,Burning Ben Eau de Parfum,Strangers Parfumerie,"hay, plum, espresso, tobacco, hazelnut, leather, patchouli, incense, dark chocolate, tar, castoreum, cognac, labdanum, beeswax, cherry, amber, allspice, Javanol, saffron, burning tire",
perfume_images\augmented\aug2_00457_Burning_Ben_Eau_de_Parfum.jpg,Amber_Oriental,Burning Ben Eau de Parfum,Strangers Parfumerie,"hay, plum, espresso, tobacco, hazelnut, leather, patchouli, incense, dark chocolate, tar, castoreum, cognac, labdanum, beeswax, cherry, amber, allspice, Javanol, saffron, burning tire",
perfume_images\augmented\aug1_hwbq06mfq8e6fyy08krait8uxvagf5tpa2x18jblvfui2wcsdzab0k39gvyx-w500-q85.jpg,Amber_Oriental,Allure Sensuelle (Parfum),Chanel,"Incense / Olibanum, Rose (Bulgaria), Patchouli, Vanilla, Iris / Orris, Rose (Turkey), Jasmine (Egypt), Jasmine (India), Bergamot, Citruses, Mandarin, Pink Pepper, Vetiver (Haiti)",
perfume_images\augmented\aug2_hwbq06mfq8e6fyy08krait8uxvagf5tpa2x18jblvfui2wcsdzab0k39gvyx-w500-q85.jpg,Amber_Oriental,Allure Sensuelle (Parfum),Chanel,"Incense / Olibanum, Rose (Bulgaria), Patchouli, Vanilla, Iris / Orris, Rose (Turkey), Jasmine (Egypt), Jasmine (India), Bergamot, Citruses, Mandarin, Pink Pepper, Vetiver (Haiti)",
perfume_images\augmented\aug1_hs5y8ws4uelcuw1mmyzj2apiallyhj8odhxvni6qv9v6hcunou9wdn1v6fal-w500-q85.jpg,Amber_Oriental,Olauna,Coquillete Paris,"Amber, Cinnamon, Benzoin, Myrrh, Opoponax, Vanilla, Rhubarb, Bergamot, Cardamom, Nutmeg, Patchouli, Saffron, Sandalwood",
perfume_images\augmented\aug2_hs5y8ws4uelcuw1mmyzj2apiallyhj8odhxvni6qv9v6hcunou9wdn1v6fal-w500-q85.jpg,Amber_Oriental,Olauna,Coquillete Paris,"Amber, Cinnamon, Benzoin, Myrrh, Opoponax, Vanilla, Rhubarb, Bergamot, Cardamom, Nutmeg, Patchouli, Saffron, Sandalwood",
perfume_images\augmented\aug1_14eakvuvrx0p51xgw363fgl3gqjza200x2x0d98hcs4zbxr7be66p3hj78qg-w500-q85.jpg,Amber_Oriental,Nicol,Kolmaz,Amber,
perfume_images\augmented\aug2_14eakvuvrx0p51xgw363fgl3gqjza200x2x0d98hcs4zbxr7be66p3hj78qg-w500-q85.jpg,Amber_Oriental,Nicol,Kolmaz,Amber,
perfume_images\augmented\aug1_5m5bot63cw9zy50do40md88s3pmx9jmcdnv1k63sehrjgpcw74s5cbb3f65q-w500-q85.jpg,Amber_Oriental,Avant Le Jour,Rancé 1795,"Iris (Florentine/Tuscany), Guaiac Wood, Amber, Benzoin, Incense / Olibanum, Jasmine, Vanilla (Bourbon), Violet, Cedarwood (Lebanon), Mandarin, Mint",
perfume_images\augmented\aug2_5m5bot63cw9zy50do40md88s3pmx9jmcdnv1k63sehrjgpcw74s5cbb3f65q-w500-q85.jpg,Amber_Oriental,Avant Le Jour,Rancé 1795,"Iris (Florentine/Tuscany), Guaiac Wood, Amber, Benzoin, Incense / Olibanum, Jasmine, Vanilla (Bourbon), Violet, Cedarwood (Lebanon), Mandarin, Mint",
perfume_images\augmented\aug1_7wbdqufju6uykegfa353gihsupw67aipp29fdquo4j1w1vffu9k3ngublxyd-w500-q85.jpg,Amber_Oriental,Maltol & Cinnamon,Label,"Cinnamon, Maltol (Praline), Vanilla, Benzoin, Blackberry, Caramel, Musk, Sandalwood",
perfume_images\augmented\aug2_7wbdqufju6uykegfa353gihsupw67aipp29fdquo4j1w1vffu9k3ngublxyd-w500-q85.jpg,Amber_Oriental,Maltol & Cinnamon,Label,"Cinnamon, Maltol (Praline), Vanilla, Benzoin, Blackberry, Caramel, Musk, Sandalwood",
perfume_images\augmented\aug1_tl324yd16ykkbjkydttg012b07cpj4qvt18u4xvnlxemhlbdlh0ruop1axmr-w500-q85.jpg,Amber_Oriental,Mandalay,Sober,"Caramel, Cedarwood, Saffron, Amber, Jasmine, Musk",
perfume_images\augmented\aug2_tl324yd16ykkbjkydttg012b07cpj4qvt18u4xvnlxemhlbdlh0ruop1axmr-w500-q85.jpg,Amber_Oriental,Mandalay,Sober,"Caramel, Cedarwood, Saffron, Amber, Jasmine, Musk",
perfume_images\augmented\aug1_myxnbdu7tss5wglpv8m3sbpc5ida1tjzh5ygo07g0vtzzuf7namucnhnnsyh-w500-q85.jpg,Amber_Oriental,Mindful,The Real Man,"Amber, Mint, Green Apple",
perfume_images\augmented\aug2_myxnbdu7tss5wglpv8m3sbpc5ida1tjzh5ygo07g0vtzzuf7namucnhnnsyh-w500-q85.jpg,Amber_Oriental,Mindful,The Real Man,"Amber, Mint, Green Apple",
perfume_images\augmented\aug1_bqtjifrhdhuwftp2pij40l03zfd5zvml98iffg15us20cb2aey8uv2mdlw78-w500-q85.jpg,Amber_Oriental,Sci Fi,Ellis Brooklyn,"Vanilla, Bitter Orange, Cashmeran (Woody musky), Bergamot, Freesia, Green Tea",
perfume_images\augmented\aug2_bqtjifrhdhuwftp2pij40l03zfd5zvml98iffg15us20cb2aey8uv2mdlw78-w500-q85.jpg,Amber_Oriental,Sci Fi,Ellis Brooklyn,"Vanilla, Bitter Orange, Cashmeran (Woody musky), Bergamot, Freesia, Green Tea",
perfume_images\augmented\aug1_2ktjrdjgm4cfcrc2e4lu9bg3v6tg63wmp4gg24mqvr6ajgmchxf5q48brslf-w500-q85.jpg,Amber_Oriental,Dolce Vita Faynt,Faynt,"Vanilla, Lemon, Benzoin, Grapefruit, Apricot, Heliotrope, Musk",
perfume_images\augmented\aug2_2ktjrdjgm4cfcrc2e4lu9bg3v6tg63wmp4gg24mqvr6ajgmchxf5q48brslf-w500-q85.jpg,Amber_Oriental,Dolce Vita Faynt,Faynt,"Vanilla, Lemon, Benzoin, Grapefruit, Apricot, Heliotrope, Musk",
perfume_images\augmented\aug1_w6a0xeokw6qfrk0pgj8sg8dqhbzo9blr6xj5ovn4pe9u7b6xb0cshenrzeod-w500-q85.jpg,Amber_Oriental,Il Capriccio Del Maestro,Nobile 1942,"Benzoin, Ciste Labdanum, Rum, Coumarin (Tonka Bean note), Tonka Bean, Vanilla, Cinnamon, Orchid, Spicy Notes, Musk, Patchouli, Tobacco Leaf",
perfume_images\augmented\aug2_w6a0xeokw6qfrk0pgj8sg8dqhbzo9blr6xj5ovn4pe9u7b6xb0cshenrzeod-w500-q85.jpg,Amber_Oriental,Il Capriccio Del Maestro,Nobile 1942,"Benzoin, Ciste Labdanum, Rum, Coumarin (Tonka Bean note), Tonka Bean, Vanilla, Cinnamon, Orchid, Spicy Notes, Musk, Patchouli, Tobacco Leaf",
perfume_images\augmented\aug1_01187_Black_Uddu_Eau_de_Parfum.jpg,Amber_Oriental,Black Uddu Eau de Parfum,Mad et Len,"Resins, leather, violet, musk, woody notes, amber, vetiver",
perfume_images\augmented\aug2_01187_Black_Uddu_Eau_de_Parfum.jpg,Amber_Oriental,Black Uddu Eau de Parfum,Mad et Len,"Resins, leather, violet, musk, woody notes, amber, vetiver",
perfume_images\augmented\aug1_5qzvm3b7imtmmozgsm5krkqomo5gbitm0gxrsoyx1v3nochffgiudgd0gwlu-w500-q85.jpg,Amber_Oriental,Sable Fauve,Yves Rocher,"Tonka Bean, Ciste Labdanum, Benzoin (Laos)",
perfume_images\augmented\aug2_5qzvm3b7imtmmozgsm5krkqomo5gbitm0gxrsoyx1v3nochffgiudgd0gwlu-w500-q85.jpg,Amber_Oriental,Sable Fauve,Yves Rocher,"Tonka Bean, Ciste Labdanum, Benzoin (Laos)",
perfume_images\augmented\aug1_d9qefjjgv5juauljapniqhddi6ea90scupjik4orl86lbhwnrlaiutgrthnb-w500-q85.jpg,Amber_Oriental,Ambré Lumière,Molinard,"Amber, Lemon, Benzoin (Siam), Rose, Ylang-ylang, Coriander, Patchouli (Indonesia)",
perfume_images\augmented\aug2_d9qefjjgv5juauljapniqhddi6ea90scupjik4orl86lbhwnrlaiutgrthnb-w500-q85.jpg,Amber_Oriental,Ambré Lumière,Molinard,"Amber, Lemon, Benzoin (Siam), Rose, Ylang-ylang, Coriander, Patchouli (Indonesia)",
perfume_images\augmented\aug1_1d4jrnykl1i3cvw1c1rgmo108bs37c9i3cjjwxgc4f0ebyrusd9vb7o8q8hd-w500-q85.jpg,Amber_Oriental,Moschino,Moschino,"Amber, Vanilla, Nutmeg, Carnation, Gardenia, Pepper, Rose, Ylang-ylang, Freesia, Galbanum, Honeysuckle, Musk, Patchouli, Plum, Sandalwood",
perfume_images\augmented\aug2_1d4jrnykl1i3cvw1c1rgmo108bs37c9i3cjjwxgc4f0ebyrusd9vb7o8q8hd-w500-q85.jpg,Amber_Oriental,Moschino,Moschino,"Amber, Vanilla, Nutmeg, Carnation, Gardenia, Pepper, Rose, Ylang-ylang, Freesia, Galbanum, Honeysuckle, Musk, Patchouli, Plum, Sandalwood",
perfume_images\augmented\aug1_e0dfk211w7dq7v6k2aq2avbe4jp8dqfl8ltmxm895ii7vzhjhc2dhj2e8u5b-w500-q85.jpg,Amber_Oriental,Myrrhe Nº 10,Prada,"Myrrh, Bergamot, Lavender, Patchouli",
perfume_images\augmented\aug2_e0dfk211w7dq7v6k2aq2avbe4jp8dqfl8ltmxm895ii7vzhjhc2dhj2e8u5b-w500-q85.jpg,Amber_Oriental,Myrrhe Nº 10,Prada,"Myrrh, Bergamot, Lavender, Patchouli",
perfume_images\augmented\aug1_01124_Citizen_X_Eau_de_Parfum.jpg,Amber_Oriental,Citizen X Eau de Parfum,Ex Nihilo,"Mastic tree, white pepper, iris, incense, ambery woods, musks",
perfume_images\augmented\aug2_01124_Citizen_X_Eau_de_Parfum.jpg,Amber_Oriental,Citizen X Eau de Parfum,Ex Nihilo,"Mastic tree, white pepper, iris, incense, ambery woods, musks",
perfume_images\augmented\aug1_i7ustfrr9zbqsjw9l368cc6ecuj7o8dyinzsi2nteslr9498dlwxbmrmn5ke-w500-q85.jpg,Amber_Oriental,Sunslope,Victoria'S Secret,"Amber, Musk",
perfume_images\augmented\aug2_i7ustfrr9zbqsjw9l368cc6ecuj7o8dyinzsi2nteslr9498dlwxbmrmn5ke-w500-q85.jpg,Amber_Oriental,Sunslope,Victoria'S Secret,"Amber, Musk",
perfume_images\augmented\aug1_evttvikv4wl2udg0m5ghl9z3wo6y0407qo25dxi2y2uq54ag01ivbkys99u8-w500-q85.jpg,Amber_Oriental,I Am Not Going To Disturb You Femme,Yohji Yamamoto,"Vanilla, Osmanthus, Angelica, Tobacco Leaf, Sylkolide (Musk)",
perfume_images\augmented\aug2_evttvikv4wl2udg0m5ghl9z3wo6y0407qo25dxi2y2uq54ag01ivbkys99u8-w500-q85.jpg,Amber_Oriental,I Am Not Going To Disturb You Femme,Yohji Yamamoto,"Vanilla, Osmanthus, Angelica, Tobacco Leaf, Sylkolide (Musk)",
perfume_images\augmented\aug1_00881_2015_Le_Phenix_Eau_de_Parfum.jpg,Amber_Oriental,2015 Le Phenix Eau de Parfum,Les Bains Guerbois,"Ginger, cardamom, patchouli, cedar, papyrus, incense, musk, amber",
perfume_images\augmented\aug2_00881_2015_Le_Phenix_Eau_de_Parfum.jpg,Amber_Oriental,2015 Le Phenix Eau de Parfum,Les Bains Guerbois,"Ginger, cardamom, patchouli, cedar, papyrus, incense, musk, amber",
perfume_images\augmented\aug1_mrqkz5gx0zmbe833he9gq6z1ujvyawey9wet67yb7vqbkyur62wpuu04ia4p-w500-q85.jpg,Amber_Oriental,Intense Cats,O Boticário,"Lily Of The Valley, Patchouli, Incense / Olibanum, Vanilla, Bergamot, Jasmine, Mandarin, Musk, Sandalwood, Tuberose, Violet",
perfume_images\augmented\aug2_mrqkz5gx0zmbe833he9gq6z1ujvyawey9wet67yb7vqbkyur62wpuu04ia4p-w500-q85.jpg,Amber_Oriental,Intense Cats,O Boticário,"Lily Of The Valley, Patchouli, Incense / Olibanum, Vanilla, Bergamot, Jasmine, Mandarin, Musk, Sandalwood, Tuberose, Violet",
perfume_images\augmented\aug1_00264_Royal_Muska_Eau_de_Parfum.jpg,Amber_Oriental,Royal Muska Eau de Parfum,M. Micallef,"ylang ylang, rose, precious woods, white musks, fruits, benzoin",
perfume_images\augmented\aug2_00264_Royal_Muska_Eau_de_Parfum.jpg,Amber_Oriental,Royal Muska Eau de Parfum,M. Micallef,"ylang ylang, rose, precious woods, white musks, fruits, benzoin",
perfume_images\augmented\aug1_d9idaf91s31z83g83vg6582mkhzqk6bsg3cqs29apsbzqht6oubsa0dyhxcq-w500-q85.jpg,Amber_Oriental,Eternal 23,Ajmal,"Incense / Olibanum, Rose, Clove, Freesia, Violet, Geranium, Anise, Musk, Patchouli, Pink Pepper, Sandalwood",
perfume_images\augmented\aug2_d9idaf91s31z83g83vg6582mkhzqk6bsg3cqs29apsbzqht6oubsa0dyhxcq-w500-q85.jpg,Amber_Oriental,Eternal 23,Ajmal,"Incense / Olibanum, Rose, Clove, Freesia, Violet, Geranium, Anise, Musk, Patchouli, Pink Pepper, Sandalwood",
perfume_images\augmented\aug1_8bwb4mbcproabkz2iulbb9v97ga4suebayqg4w2gc4yfdvnh2mfgapmz1n5s-w500-q85.jpg,Amber_Oriental,Habdan,Parfums De Marly,"Opoponax, Oud / Agarwood, Saffron, Amber, Incense / Olibanum, Rose, Apple, Maltol (Praline)",
perfume_images\augmented\aug2_8bwb4mbcproabkz2iulbb9v97ga4suebayqg4w2gc4yfdvnh2mfgapmz1n5s-w500-q85.jpg,Amber_Oriental,Habdan,Parfums De Marly,"Opoponax, Oud / Agarwood, Saffron, Amber, Incense / Olibanum, Rose, Apple, Maltol (Praline)",
perfume_images\augmented\aug1_1gp45rhkuf5611a6ofh433molpyc7fh2hihlrxuxespqidj2pae0b71r7mt5-w500-q85.jpg,Amber_Oriental,Tonka Impériale,Guerlain,"Tonka Bean, Cedarwood, Rosemary, Hay, Tobacco Leaf",
